id,word,dialect,definitionEnglish,definitionNative,pos,domain,subdomain,exampleSentence1,exampleSentence1English,exampleSentence2,exampleSentence2English,additionalSentences,relatedWords,nounClass,verbExtensions,tamMarkers,register,audience,sourceType,provenance,copyright,dateCreated,createdBy
meuqprtfp,Kuhaswa,Mixed,Pheumonia,Infected,N,AGR,,Embuzi nazo irwaara kuhaswa.,Goats also suffer from pheumonia.,Embuzi zoona kazirwaire.,All the goats are diseased.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 15:08:44.983+00,wmqgng8ap
mfitjol2b,Kucekeca,Mixed,to dance(vigorously using the waist),kuzina n'amaani nokozesa ebicweka byomubiri gwawe ebyenbajunogendara hangoma.,V,ART,,Bakacekeca muno oti rundi tibaina magufa!,They danced vigorously like as if they had no bones.,Bakacweka mumbaju bayoleka obukugu bwabo.,The displayed their expertise during the dance.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 15:50:40.925+00,z7cmq5grs
mgsd3907l,Ekiteteyi,Mixed,Putting on a dress,omukazi najwara ekiteyi,V,DLY,,Omukazi atairemu ekiteteyi kirungi.,A woman is putting on a nice dress.,Ajwaire baitu ekiteteyi tikimuhikire kurungi.,She has put on unfitting dress.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 09:31:13.384+00,1lzzop9e4
mgswp124f,Dora,Mixed,Look,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:23:39.788+00,1lzzop9e4
mhhqcc62x,Itaka,Mixed,soil,itaka,N,ENV,,Itaka niryo limeza ebimera.,Soil plays a vital role in plant growth.,Itaka erirungi liiragura.,Loam soil is commonly black.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 16:24:53.94+00,z7cmq5grs
mhsl5rob8,Okuzaana,Mixed,"Playing is taking part in an activity for recreation,enjoyment i.e games etc.",Ekikorwa kyokwetaba mumizaano.,V,DLY,,Aboojo nibazaana omumpiira gwamaguru.,The boys are playing football.,Ogu nazaana nkweserekerire.,That one is playing hide and seek.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 09:35:06.754+00,1lzzop9e4
mi99g0ww0,Kurubatirra,Mixed,tread of foot,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:43:18.308+00,1lzzop9e4
mjr5m6z1f,Ababwongo,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
mll42yqgh,Abayaga,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
mls5e6jym,KAZOOBA,Mixed,It is an attribute of God meaning God is the Sun Source of everlasting Light.,Ruhanga nuwe Kazooba Nyamutagwa.,N,SPR,,"Kazooba Nyamutagwa obwaraaba akyankwatiriire , ninyija kugura Bbasi.",I will buy  a Bus if Kazooba upholds my life.,Kazooba Nyamutagwa andinzire hamu  nabantu bange boona.,The everlasting Kazooba has kept me safe  with my family.,[],"Ruhanga, Izooba,",1,[],[],general,general,original_composition,,Project_License,2026-02-22 14:51:57.43+00,ruom6sfi4
movbzjrwc,Okuzaara,Mixed,"Bearing a child ","Kuzaara omwana ",V,,,OKUZAARA kirungi kukanyisa oruganda,Bearing children is good for the clan will expand.,OKUZAARA abarongo kisembo kuruga hali Ruhanga,Bearing tweens is a gift from God,[],"Kwejuna,",,[],[],general,general,original_composition,,Project_License,2026-02-18 08:21:37.798+00,ruom6sfi4
mowlg1fzt,kubiiha,Rutooro,"deceiving ",kuhyangya,V,NAR,NAR-FOL,wakame yabihabiha warugo,hare deceives the leopard,omuzaire omukazi nabihabiha omwanawe,"the mother deceiving her child ",[],"kubiiha,nabiiha,mubiihi",,[],[],general,general,original_composition,,Project_License,2026-02-16 09:23:36.109+00,7ldvwi8jh
ms7ak2ige,Omubiro,Mixed,Days of,Obusumi,V,NAR,NAR-HIS,Omubiro byaira muno hakaba haloho omusaija aine omukazi nomwana wobwisiki karungu.,Long long days ago there was a man who was having a wife and a child called Karungi.,Omubiro ebi hakaba haloho enjara y'amaani karungi yayekuba kunoga amakerre on the road side.,Those days there was too much hunger  Karungi went on the road side to collect some fruits called amakerre.,[],"ebiro, ekiro",,[],[],general,general,original_composition,,Project_License,2026-02-16 08:02:12.369+00,7ldvwi8jh
ms80xpjxk,OKUJWEKWA,Mixed,,,V,SPR,,,,,,[],"Kugumibwa, kwikalizibwa",,[],[],general,general,original_composition,,Project_License,2026-02-24 07:33:23.115+00,ruom6sfi4
muu4l8n1j,Abasiita,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
muump0g4e,Kihangwa,Mixed,"creation ",Anyakuhangirwe,N,SPR,,,,,,[],"Obuhangwa, Ebihangwa, ebinyakuhangirwe,",,[],[],general,general,original_composition,,Project_License,2026-02-23 18:21:05.244+00,ruom6sfi4
mvyp1u3o5,ibaale,Mixed,The stone,omwandara,N,NAR,NAR-FOL,"Wakame kaali kasoro kagezi muno, engo ekaikarra yahanuura balye  bazaire baabu,  kandi wakame yasaba engo kubanza kulya owawarugo nukwo barayongeraho mwibaale buu","The hare was very clever animal ,the leopard sat with hare and they planed eat their mothers, and the hare requested leopard to first cook his mum then hare will be next. hare's mother taken in the stone ",nyina wakame akamara mwibaale obusumi bingi muno.,Hare's mother stayed in the stone for some long time.,[],"omwandara, ",8,[],[],general,general,original_composition,,Project_License,2026-02-17 21:36:43.428+00,7ldvwi8jh
mw11snyuf,Omuhimbo,Mixed,Excitment and Happiness,"Kugira omuhimbo ",N,DLY,,Nagira omuhimbo mwingi kukorora,Am extremely excitted to see you,Ntungire omuhimbo mwingi,am extremely excited,[],Nkyanganukire(extremely excited),,[],[],general,general,original_composition,,Project_License,2026-02-16 15:43:11.341+00,xv6uqkb9l
mw76nqxuv,Najunanizibwa,Mixed,responsibility,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:56:15.275+00,1lzzop9e4
mwhxporal,Kulera,Mixed,To nature the children.,Kulorerra abaana/omwana.,V,DLY,,omwana mulere kurungi.,nature the child with care.,Lera abaana nobahabura.,Advise the children with love.,[],Kworora obaana(Teaching the children good manners and guiding them),,[],[],general,general,original_composition,,Project_License,2026-02-21 13:29:13.127+00,1lzzop9e4
mwo9ww234,Wakame,Mixed,this is a hare,wakame ey'omukisaka,N,NAR,NAR-FOL,wakame egira amatu garaihirire kuhurra mahano.,The hare has long ears listening very faster.,wakame egira amagezi maingi muno.,Hare is a very wise animal.,[],"akame, kame, kasoro",9,[],[],general,general,original_composition,,Project_License,2026-02-16 07:39:39.108+00,7ldvwi8jh
mwy65aqpy,Orwemo,Mixed,Dinning room,Ekisika ky`okuliramu,N,DLY,,Tugende ha Rwemo,lets go to the dinning room,Nitulira mu rwemo,We eat from the dinning room,[],Obuliro(Eatery),,[],[],general,general,original_composition,,Project_License,2026-02-16 14:53:28.63+00,xv6uqkb9l
mxhajvodm,Ekirale,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 06:29:52.296+00,7ldvwi8jh
mxtmciujh,Amaizi kusaaga mu itaka,Mixed,water logging,enjura kugwa amaizi gakaijura mwitaka.,N,ENV,,Ebihimba byange bitukwire habw'amaizi mw'itaka.,My beans are yellow because of too much water in the soil.,Amaizi gaijwire mu itaka habwokuba omusiri tigurumu mikura.,The soil is water logged because of poor drainage.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 15:58:08.722+00,z7cmq5grs
mxvj7s50i,Abanywagi,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
mxw9npdat,Omugobe,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 13:40:31.632+00,7ldvwi8jh
my6mm5jhr,Abasiita,Rutooro,,,N,,,,,,,[],"Abagoma, Abaheeka, Abajwagu, Abakasura, Abajejeemi, Abasurra, Abatungabikya, Abahaiha, Abanyerre",,[],[],general,general,original_composition,,Project_License,2026-02-18 13:55:17.176+00,ruom6sfi4
my6wpf9f4,Omuzimbo,Mixed,"when the king is in bad mood and Angry. ",Okubihirwa kw'Omukama,ADJ,,,Omukama atunga OMUZIMBO  abwaroora emirimo y'obukama etarukukorwa kurungi,,OMUZIMBO gw'omukama waitu guleetwa obwaroora abantu nibakyagend omumaiso kusiisa ebyobungwa.,Our King is always angry when he sees People continuing  destroying  natural resources,[],"Kubihirwa,",,[],[],general,general,original_composition,,Project_License,2026-02-18 03:33:07.89+00,ruom6sfi4
mzmsiuaxq,Araali,Mixed,Araali is  a pet name for Men,Araali Mpaako ya Baisaija bonka,N,,,Araali ekaba Mpaako yOmucwezi Kagoro,Araali was the Pet name of Omucwezi Kagoro,Empaako Araali abantu bagikozesa kuhumuza enkuba etabatera,Araali is used to Please the thunder not to harm them,[],"Abasaija ",,[],[],general,general,original_composition,,Project_License,2026-02-18 15:57:42.897+00,ruom6sfi4
mzuup5jz3,IRAMIZO,Mixed,,,N,SPR,,,,,,[],"Ekelezia, Ekanisa,Omuzigiti, Yekaru,",,[],[],general,general,original_composition,,Project_License,2026-02-24 05:33:11.27+00,ruom6sfi4
n08hoqjdf,Obwomumbaju(waist dance),Mixed,A dance performed by both men and women with its basic movement in the waist.,amazina gabakazi nabasaija  niboleka okworoba kw'embaju zaabo.,N,ART,,Abakazi bakekamba muno kucekeca kukira abasaija.,The ladies tried their level best to be more flexible than men.,Abasaija bakakenyuka mumbaju abantu basiima.,The men displayed their flexibility and people praised them so much.,[],embaju(waist),,[],[],general,general,original_composition,,Project_License,2026-02-21 10:18:23.438+00,z7cmq5grs
n0whs0hf8,AMIINA,Mixed,,,N,SPR,,,,,,[],"Nyikiriize,",,[],[],general,general,original_composition,,Project_License,2026-02-24 05:43:40.472+00,ruom6sfi4
n1ccatdzs,Ebitooke,Mixed,bananas,,N,AGR,,Ebitooke byokula bikuru omu ihanga.,Bananas are important national food crop.,Ebitooke byokulya kandi byokuhihamu ensimbi.,Bananas are both food and cash crops.,[],ebitembe,,[],[],general,general,original_composition,,Project_License,2026-02-20 07:59:24.652+00,wmqgng8ap
n27id3inp,Ijooje,Mixed,Traditional song(sung for the bride a day to her introduction. The girls sing as they come from picking the grass which will serv as a carpet),Ekizina kizinwa abaisiki nibaruga kwiha obunyansi bwokwarra munju habwomukoro gwokuranga obuko.,N,ART,,Abaisiki abaleesire obunyansi bakaija nibateera ijooje.,As they come from picking grass they sang ijooje.,obubamazire kuteera ijooje omugole bamutangira kimu kuruga mukisiika.,After singing ijooje song the bride was not allowed to leave the room.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 11:23:36.464+00,z7cmq5grs
n4bl5ilg4,Kalamu,Mixed,Pencil,,N,EDU,,Nahandiikisa kalamu.,He/ She is writing with a pencil.,Kalamu ikozesibwa abeegi ba P1 na P2.,Pencils are used by P1 and P2 pupils.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 13:03:44.677+00,wmqgng8ap
n6zkjdqu4,Eteeke,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 13:45:09.672+00,7ldvwi8jh
n7kx8hqkj,Entuuha,Mixed,The crested crane,,N,NAR,,Entuuha tizikanya ebisaka byaayo babisiisa muno.,The crested crane is endangered because it looses its habitat.,Entuuh kinyonyi kikuru m'Uganda habwokuba kiri habendera y'ihanga.,The crested crane is a national bird of Uganda for it appears on the Ugandan flag.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-25 08:41:23.643+00,z7cmq5grs
nampieka2,Endwaire,Mixed,,,N,,,Ebisoro byomumaka bigira endwaire nyingi,Domestic animals have many diseases.,Abafumu bebisoro nubo babijanjaba .,Domestic animals are treated by animal doctors.,[],enfu,,[],[],general,general,original_composition,,Project_License,2026-02-21 16:23:49.26+00,wmqgng8ap
ne5hd9i1w,KUTABAAZA,Mixed,The burial of  a King.,Kuziika,N,,,KUTABAZA Omuguta gw'omukama habaho emirwa enyakukorwa. Iziba lirimwa omungeso Abakama batabazibwamu.,"Burial of Kings is surrounded   by a couple of Rituals, the Grave is prepared accordingly. ","OKUTABAAZA kw'Omukma kwebemberwa OMUSUNA. obwahika ha Rugo  aheeru yegasani Gasani Omulyngo gukingire, ayeta omulinzi wegasani Omugahi/ Mubwiju, amugambira ati ndisire Omukama omukingurre. omulinzi akingura.","The burial  of the King is led by the Omusuna, upon reaching the gate of Royal Burial ground, He calls Bamuroga to open for the King.  ",[],"Kuziika,",,[],[],general,general,original_composition,,Project_License,2026-02-20 18:39:14.458+00,ruom6sfi4
nezpr9f11,"AYERA,",Mixed,,,ADJ,SPR,,,,,,[],"RUHANGA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 08:35:46.927+00,ruom6sfi4
nf52rq6kv,Ekitambi,Mixed,wrapping before wearing a dress,kweziringa etambi,V,DLY,,Nimbanza kweziriga ekitambi nukwo njwale ekiteteyi.,I first wrap a clothe around me.,Wezinge ekitambi omunda nukwo ojwale ebindi.,Wrap a clothe in the waist so that you can put on other clothes.,[],omwekindikiro,,[],[],general,general,original_composition,,Project_License,2026-02-22 10:58:37.607+00,1lzzop9e4
nfh5dtb3u,Okugorra,Mixed,Iron,Kugorra ekyezingile,V,DLY,,"Ningorra Olugoye lwange ",Am ironing my cloth,Ningenda Kugorra ebitaterekirire,Am going to straighten the folds,[],Kuterekereza(making straight),,[],[],general,general,original_composition,,Project_License,2026-02-16 13:00:18.461+00,xv6uqkb9l
ngeuonc8j,EBITEKEREZO,Mixed,,,N,SPR,,,,,,[],"okuhanuura, Omutwe,",,[],[],general,general,original_composition,,Project_License,2026-02-24 08:16:33.176+00,ruom6sfi4
nghel7cee,Itindigurro,Mixed,laboratory,,N,EDU,,Ekintu bakizolire omu itindigurro.,it was discovered in a laboratory.,,,[],"icencurro, erindiro",,[],[],general,general,original_composition,,Project_License,2026-02-19 12:45:49.737+00,wmqgng8ap
nhor93xu9,Karweza,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 13:53:13.965+00,7ldvwi8jh
nj4pu0qcm,Kwikaraho,Rutooro,Long,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 07:36:00.431+00,7ldvwi8jh
nleqc25ci,Abaana,Mixed,Children (young people below eighteen years old.),Abaana abatakahikize emyaka ikumi namunana yobukuru.,N,DLY,,Abo baana bange.,Those are my children.,Abaana baizire.,The children have come.,[],Abatobato,,[],[],general,general,original_composition,,Project_License,2026-02-21 09:28:47.17+00,1lzzop9e4
nm8iqje52,Obwingi Kusa maraka,Mixed,Tone Quantity.,Kuzina nabantu baingiho mukaihayo ekizina.,N,,,Iraka lyaabo lirungi kyoonka bakubaireho baingi.,"They had atone, but the choir members had very few people.",Ekizina kyabantu bataito nikirunganga,"The song had very few people, making the melody tainted.",[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 19:13:50.599+00,z7cmq5grs
nms8hl93v,Kalani,Mixed,clerk,,N,EDU,,Kalani namanya omulimo gwe.,The clerk knows his work.,Kalani waitu atendekerwe.,Our clerk is trained.,[],"omukonyezi, omuhandiiki",,[],[],general,general,original_composition,,Project_License,2026-02-19 13:26:49.637+00,wmqgng8ap
nmvbyh6lb,"KUSEMEZA,",Mixed,,,V,SPR,,,,,,[],"Kwogya, Kusiimurra,",,[],[],general,general,original_composition,,Project_License,2026-02-24 08:01:13.766+00,ruom6sfi4
no0vg9003,Ekitongo,Mixed,,ekifurukwa,V,NAR,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-17 20:55:02.156+00,7ldvwi8jh
npv6c5brk,Obusozi,Rutooro,,Mountains,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 06:34:34.105+00,7ldvwi8jh
nq27fh5nw,Ebikaso,Mixed,a song sang to elaborate different successful events of their times.,ekizina ekirukubazaaho ebintu ebyobusinguzi ebyabaireho.,N,ART,,Bazinire kurungi ekikaso kyaabu abanru basiima.,They sang the kikaso well  and men were impressed.,Omugenyimukuru abahaire ekisembo habwokuzina kurungi ekikaso.,They received a gift from the chief guest for singing their kikaso well.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 12:41:49.893+00,z7cmq5grs
nqamsqdqz,Owobugabe,Mixed,"free from worry
freedom",,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:54:15.794+00,1lzzop9e4
nrfbykntt,Obugara,Mixed,Laziness,,N,EDU,,Obugara kibi,Laziness is bad.,obugara ndwara.,Laziness is sickness.,[],"kuhwa amaani, kwehwa amasiko(to loose hope).",,[],[],general,general,original_composition,,Project_License,2026-02-18 12:35:34.037+00,wmqgng8ap
nskttmn9p,Ekihango,Mixed,Master Bed room for the King,Ekisiika nekitabu nambere omukama araara [atemba],N,,,"Omu kihango Ky'Omukama atembamu wenka, omugo amweta bweta.","The Kihango is for the  King alone, he invites  the wife at his choice.",Ekihango kitiinwa kandi tikijoogwa habwokuba kyahura Mukuru waba  Nyakatagara .,The Master bed  Ekihango is respected for it hosts the chief Priest.,[],"EKisiika,E Kitabu,",,[],[],general,general,original_composition,,Project_License,2026-02-17 15:22:20.36+00,ruom6sfi4
nujdnh2zw,AGONZA,Mixed,,,ADJ,SPR,,,,,,[],"RUHANGA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 08:12:40.694+00,ruom6sfi4
nvj6gav7w,Muhogo,Mixed,"Cassava ",,N,AGR,AGR-CRP,Muhogo kyokulya kitamba enjara .,Cassava food serves well especially during famine period.,Ekyokulya kyamuhogo kireta amaani.,When we eat cassava we get energy.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 09:50:25.908+00,wmqgng8ap
nvox4z7cv,Kutagatiira,Rutooro,Excitement,Kucamukirra,N,NAR,NAR-FOL,"Entale obuyarozire embogo nirirra haihi yatagatirra, ngu hati entegeka eyekyarwebagyo kihoire, entale yatemba omuti kutekaniza hokutandikira.","The lion was very excited  that dinner program is done, after seeing the  buffalo coming nearer, the loin climbed a tree and started planning where to begin from.","Embogo obuyakagire orusu rwentale yasaraho kukozesa omuhanda ogundi,okaba otaloho, entale eyekaba etagatirire amaani gagihwa. orufumo rucwibwa ngu etakabagirwe teba nyama.","when the buffalo feels some senses of a lion decided to use another root, you were not there , the excited lion energy goes down. the proverb says that  animal not yet slaughtered its not meat.  ",[],Kwimukirra,17,[],[],general,general,original_composition,,Project_License,2026-02-19 15:08:56.539+00,7ldvwi8jh
nvyd5iyy5,Embabi,Mixed,Banana leaves,Eharaiga/isansa,N,DLY,,Embabi zikozesibwa mumiringo nyingi.,Banana are used in many things.,"Kufundikira ebyokulya, nebindi",To cover food etc,[],Ibabi,,[],[],general,general,original_composition,,Project_License,2026-02-19 17:15:54.645+00,7ldvwi8jh
nwxojddfo,Kisasara,Mixed,honey combs,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:23:11.721+00,1lzzop9e4
nxqfsuars,Eryahurro ly'ebitabu,Mixed,library,,N,EDU,,Ebitabu bingi biri omu lyahurro.,Many books are in the library.,Amahurro gebitabu nigetagwa omu masomero.,Libraries are essential in schools.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 12:38:24.916+00,wmqgng8ap
nxz3gdwx8,Omuketo,Mixed,Bursar,,N,EDU,,Omuketo ayahura ensimbi.,Bursar keeps money.,Omuketo ensimbi azahura omu ibweketo.,Bursar keeps money in a safe.,[],omwahuzi,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:40:10.231+00,wmqgng8ap
nynehjqlh,Emirwa,Mixed,Rituals,Emirwa y'obukama,N,,,emirwa yoona ingana ingana,all rituals are equal,"Nimbesengereza, mutasobya emirwa hampango","I beg you not to corrupt the rituals at the Empango ceremony ",[],"Migenzo, Ebyonzira, Kwigurra",,[],[],general,general,original_composition,,Project_License,2026-02-17 05:38:18.84+00,ruom6sfi4
nzvawav3v,Abaseegu,Mixed,"Section of royal musicians whole play rattles ",Abaseegu bazini b'omukama bateera ensegu,N,,,werinde abaseegu batakuroora nibaija kukuzina,"Be care full not the Baseegu to see what you are doing, otherwise they will compose a song against you",Abaseegu baziina ebizina byokusekesa abantu.,Rattle men [Baseegu] only sing songs of amusement,[],"Bazini, Banyamirwa",,[],[],general,general,original_composition,,Project_License,2026-02-17 09:26:08.884+00,ruom6sfi4
o1era5mfu,Obwire Bwekizina,Rutooro,Singing asong accoding to its rhythm.,Kuzina ekizana habwire bwaakyo.,N,ART,,Owengoma obwire bwekizina bumulemere,He didn't play the drum according to the time of the song.,Abarunyege babaire batakuzina habwiire bwengoma,The cultural dancers didn't dance according to the time of the drum.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 18:49:16.148+00,z7cmq5grs
o33pj4sev,Kuhindura,Rutooro,"Transform ",,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 07:28:58.727+00,7ldvwi8jh
o3cb6dxp3,Endugirro,Mixed,starting point,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:12:58.751+00,1lzzop9e4
o6mbzdnah,Kuhoma,Mixed,cementing,,V,AGR,,Oruguga rw'okwanikaho oburo baruhoma.,The place where millet is dried is cemented with cow dug.,"Amaju gitika nobunya bagahoma nobudongo,",Mad and wattle houses are cemented with mad.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 21:40:43.853+00,wmqgng8ap
o6rltlmhd,Ostrich,Mixed,maaya,,N,ENV,,Maaya ebiika ihuli erirukukira eryebinyonyi byoona.,An ostrich lays the biggest egg of any living bird.,Maaya nesangwa mu kidepo national park.,Ostriches are only found in the Kidepo National Park.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-25 08:35:10.684+00,z7cmq5grs
o6rwx640g,Abantu,Mixed,People,Abantu baingi,N,,,"ABANTU ba Tooro bagonza kubaliza omu  nfumo  ",People in Tooro  love to speak in proverbs.,ABANTU ba Bunyoro bagonza enganda zaabu.,People in Bunyoro love their Clans.,[],"Abantu Kyazairwe,",,[],[],general,general,original_composition,,Project_License,2026-02-18 07:15:19.422+00,ruom6sfi4
o7jrfgsfz,Abacweezi,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
o7mn0ejqi,KAGABA,Mixed,"God the provider ",Ruhanga Omugabi,N,SPR,,Kagaba Nkya Nungi  ankoliire byona ebirungi.,God the giver source of all good has done good to Me.,Kagaba ampaire omwana omwisiki  nimusiima.,"God the provider has given me the Baby Girl therefore, am  bound to thank Him.",[],"Ruganga, Okugaba, Itungo,",,[],[],general,general,original_composition,,Project_License,2026-02-22 15:14:29.432+00,ruom6sfi4
obkf9c6qb,Kwesigwa,Mixed,trusted,,V,GOV,,Omuntu nasemerra kwesigwa hamulimo .,A person should be trusted.,"Omwebembezi hasemerra kuba nobwesigwa. ",A leader must be trustworthy.,[],kunanukiwa,,[],[],general,general,original_composition,,Project_License,2026-02-22 08:37:04.142+00,wmqgng8ap
oc1ay5loc,OKUNIHIZA,Mixed,,,V,SPR,,,,,,[],"Okunihira,  Okulindirra, Ekihika,",,[],[],general,general,original_composition,,Project_License,2026-02-24 06:24:46.755+00,ruom6sfi4
oc3gof0ok,Ekihandiko,Rutooro,"Writing ",,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 08:41:06.103+00,7ldvwi8jh
ocb7mq60t,ADAMU,Mixed,HUMANITY,Omuntu,N,SPR,,,,,,[],"Obuntu, Omuntu, ",,[],[],general,general,original_composition,,Project_License,2026-02-23 18:08:11.212+00,ruom6sfi4
oeowpxjl3,OKUTABAAZA,Mixed,BURIAL of the King,Kuziika Omukama,V,,,OKUTAABAZA omukama kubaho hanyuma yebiro mwenda ebyokugaragara.,"The burial of a king takes place after nine days of mourning ","IZIBA ha futi mukaaga  balyarra nenkeeto zebisoro nk'emirwa nkoku eri. Basirimura omuguta hansi omugwetwa anagayo ENJUMA mwenda z,omwani. "," the grave at six feet deep is covered with animal skins as per tradition, After lowering the body, the heir drops  one by one NINE coffee berries ,",[],"KUZIIKA,",,[],[],general,general,original_composition,,Project_License,2026-02-21 02:30:55.182+00,ruom6sfi4
ofokydxds,Batebe,Rutooro,"Head of Princesses ",Mukuru wababiitokati,N,,,Kiro Batebe aikaliizege orukurato rwa Babiitokati,Head of the Princesses convened  meeting for the Princesses,"Batebe  kiro kinu ajwaire yahubya. ",Today the Head of the Princesses  dressed smartly.,[],"Mukazi, Mubiitokati, mwebembezi",1,[],[],general,general,original_composition,Formal        Original,Project_License,2026-02-16 12:46:22.378+00,ruom6sfi4
ogkuwv4o4,Obugazi,Mixed,width,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:50:25.077+00,1lzzop9e4
ohdagqfx9,Ihura,Mixed,To Serve,Bega oburo,V,DLY,,Nyinenju nabega ekihuro kyoburo.,"The house wife is serving the meal. ",Cwaho ekiniinga tokyahurre abaana abagenzire haisomero.,separate some food and keep it for the children at school.,[],Cwanganiza,,[],[],general,general,original_composition,,Project_License,2026-02-21 07:47:00.176+00,7ldvwi8jh
oiwygljux,Bakuru,Mixed,Elders,,N,GOV,,Emyaka yabo nebafoora bekitinisa kyobukuru.,Their age qualifies them to br elders.,Abantu bakuru nubo bebembera eminyeto.,Old people are the ones who lead young ones.,[],abakuru,,[],[],general,general,original_composition,,Project_License,2026-02-22 10:47:00.381+00,wmqgng8ap
okw55i5h2,Ayegonza,Mixed,Joyful,To be happy.,V,EDU,,Alice buli kasumi ayegonza.,Alice is always joyful.,Kalyebara ayemanyaho wenka.,Kalyebara loves himself a lot.,[],"kwemanyaho(self love),kwegondeza(selfish)",,[],[],general,general,original_composition,,Project_License,2026-02-18 11:41:54.339+00,wmqgng8ap
olei2jswd,KAZOOBA,Mixed,It is an attribute of God meaning God is the Sun Source of everlasting Light.,Ruhanga nuwe Kazooba Nyamutagwa.,N,SPR,,"Kazooba Nyamutagwa obwaraaba akyankwatiriire , ninyija kugura Bbasi.",I will buy  a Bus if Kazooba upholds my life.,Kazooba Nyamutagwa andinzire hamu  nabantu bange boona.,The everlasting Kazooba has kept me safe  with my family.,[],"Ruhanga, Izooba,",1,[],[],general,general,original_composition,,Project_License,2026-02-22 14:51:57.647+00,ruom6sfi4
oofbspmk4,Abasumbi,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
oog9pt6ag,Enfumo,Rutooro,"Proverbs ",Ebigene,N,NAR,NAR-HIS,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 06:19:20.222+00,7ldvwi8jh
oq0ar8r11,EMIGISA,Mixed,Blessings,Emigisa,N,SPR,,"Emigisa ya Ruhanga  atuhaire nyingi, leka tumusiime."," God has given us many blessings, let us thank Him.",Obwotuntura obalege EMIGISA yaawe.,When Troubled Count your blessings/,[],"Ruhanga, Omugisa,",,[],[],general,general,original_composition,,Project_License,2026-02-24 04:34:39.564+00,ruom6sfi4
oqivifbrx,Kwiguurra,Rutooro,Playing the Palace Drum,"Engoma yo Mukama Tibagiteera, Bagiiguirra",V,,,Omukama obwa igurra empango abanta bagiiguruka,"When the king played the drum, all the people danced",Eraka lyamakondere lisemera muno obubaiguurra kurungi empango,The tone of the trumpets becomes balanced when the big drum is played well,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:45:45.541+00,z7cmq5grs
